U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC,ICE_DEPTH
7057,117529,205,5780.36,5780.36,0,1,61.08358688
7058,117530,205,5688.08,5688.08,0,1,48.71323593
7059,117531,205,5542.44,5542.44,0,1,64.37453873
7060,117532,205,5487.28,5489.11,0,0.72,276.3381504
7061,117532,205,5487.28,5482.57,1,0.28,361.0593175
7062,117533,205,5477.88,5478.93,0,0.6,292.0363709
7063,117533,205,5477.88,5476.3,1,0.4,325.3883301
7064,117534,205,5477.8,5477.8,0,1,165.5068365
7065,117535,205,5472.76,5478.54,0,0.52,139.9728534
7066,117535,205,5472.76,5466.5,1,0.48,164.8010521
7067,117536,205,5464.36,5464.36,1,1,198.0867029
7068,117537,205,5461.2,5461.2,1,1,172.4458321
7069,117538,205,5502.4,5508.5,0,0.08,13.11985159
7070,117538,205,5502.4,5489,0,0.28,29.05111531
7071,117538,205,5502.4,5494.7,1,0.4,36.13219414
7072,117539,205,5526.68,5532.86,0,0.28,14.82130773
7073,117540,205,5621.32,5616.83,0,0.24,13.78952376
7074,117541,205,5814.84,5817.28,0,0.72,17.2021265
7075,117542,205,5970.76,5969.42,0,0.96,37.0562277
7076,117543,207,5999.12,6034,0,0.04,9.184397697
7077,117543,206,5999.12,5991.17,0,0.48,18.00294375
7078,117543,205,5999.12,6004.17,0,0.48,26.07523759
7079,117544,207,5970.8,5974,0,0.72,15.47887129
7080,117545,207,5865.36,5871.43,0,0.28,4.851074764
7081,117546,207,5760.72,5774,0,0.72,13.66233134
7082,117720,104,5713.76,5725.09,0,0.44,10.35612444
7083,117721,104,5742.52,5742.52,0,1,21.63241791
7084,117722,104,5833.24,5833.08,0,0.96,12.29066018
7085,117723,104,5822.88,5866,0,0.08,9.493425369
7086,117723,108,5822.88,5706,0,0.04,3.202705145
7087,117724,108,5675.44,5672.36,0,0.56,8.650845102
7088,117728,109,5576.08,5576,0,0.04,4.900718689
7089,117729,109,5722.92,5688.33,0,0.36,6.275750981
7090,117730,109,5936.4,5910.81,0,0.64,6.766655087
7091,117730,113,5936.4,5931.2,0,0.2,6.539061403
7092,117731,113,5989.92,5996.78,0,0.72,11.84209939
7093,117732,113,6067.76,6067.76,0,1,15.74437361
7094,117733,113,6094.96,6094.96,0,1,24.15226122
7095,117734,113,6031.12,6059.4,0,0.2,13.76856632
7096,117734,126,6031.12,6030.43,0,0.56,22.81051537
7097,117735,126,5908.12,5935.33,0,0.48,19.72015667
7098,117736,126,5822.6,5792.6,0,0.2,10.97562141
7099,117737,126,5670.08,5667.94,0,0.64,24.59948018
7100,117738,126,5571.56,5567.1,0,0.84,168.99409
7101,117739,126,5549.76,5549.76,0,1,222.739483
7102,117740,126,5526.56,5526.56,0,1,209.5087885
7103,117741,126,5495.12,5495.12,0,1,261.2166858
7104,117742,126,5485.64,5485.64,0,1,310.0028802
7105,117743,126,5451.68,5467.71,0,0.28,129.9692873
7106,117743,126,5451.68,5445.44,1,0.72,128.3010173
7107,117744,126,5420.72,5420.72,1,1,152.1019543
7108,117745,126,5408.64,5410.17,0,0.48,164.5391312
7109,117745,126,5408.64,5407.23,1,0.52,150.4139029
7110,117746,126,5397.28,5405.5,0,0.24,181.5252736
7111,117746,126,5397.28,5394.68,1,0.76,208.6437402
7112,117747,126,5384.44,5381.05,1,0.88,177.63167
7113,117748,126,5475.76,5391.33,1,0.12,30.97185771
7114,117753,141,5739.16,5719.5,0,0.08,8.200947285
7115,117753,151,5739.16,5763,0,0.32,47.66153288
7116,117754,141,5714.44,5716,0,0.04,8.413723946
7117,117754,151,5714.44,5714.38,0,0.96,33.75949717
7118,117756,151,5495,5464.22,0,0.36,56.93282361
7119,117757,151,5441.16,5441.16,0,1,135.8374844
7120,117758,151,5429.4,5429.4,0,1,179.5519537
7121,117759,151,5409.88,5416.57,0,0.56,198.8211092
7122,117759,151,5409.88,5401.36,1,0.44,171.2263905
7123,117760,151,5398.92,5388,0,0.04,38.47642517
7124,117760,151,5398.92,5403.09,0,0.44,98.70100299
7125,117760,151,5398.92,5401,1,0.2,139.742215
7126,117763,151,5454.48,5459.67,0,0.48,44.40458949
7127,117764,151,5502.12,5505.53,0,0.6,67.49031347
7128,117765,151,5563.16,5560.27,0,0.6,47.75051133
7129,117766,151,5720.96,5716.53,0,0.6,18.79229692
7130,117767,151,5898.68,5898.68,0,1,35.36903412
7131,117768,151,5825.28,5825.28,0,1,32.65298958
7132,117769,151,5721.6,5721.6,0,1,53.34789337
7133,117770,151,5636.8,5640,0,0.68,30.79940555
7134,117774,151,5357.44,5313,0,0.24,39.00835864
7135,117775,151,5303.36,5290.93,0,0.6,112.6330906
7136,117775,151,5303.36,5280,1,0.04,200.3131714
7137,117776,151,5267.28,5274.67,0,0.12,55.92512576
7138,117776,151,5267.28,5266.27,1,0.88,194.7391423
7139,117777,151,5258.8,5247.78,0,0.36,203.4668477
7140,117777,151,5258.8,5265,1,0.64,206.6091127
7141,117778,151,5236.32,5235.38,0,0.64,206.9510307
7142,117778,151,5236.32,5238,1,0.36,136.013148
7143,117779,151,5242,5240.73,1,0.44,84.41214822
7144,117784,151,5395.08,5353,1,0.12,28.4213384
7145,117785,151,5395.28,5394.41,1,0.88,67.17503912
7146,117786,151,5432.04,5440.78,0,0.36,36.31401592
7147,117786,151,5432.04,5419.54,1,0.52,91.11230557
7148,117787,151,5519.08,5519.08,0,1,66.9448534
7149,117788,151,5555.28,5555.28,0,1,126.9267505
7150,117789,151,5568.88,5568.88,0,1,154.7612473
7151,117790,151,5561.8,5561.8,0,1,107.5254234
7152,117791,151,5613.96,5613.96,0,1,99.19830948
7153,117792,151,5657.44,5654.46,0,0.96,68.98983705
7154,117793,151,5760.08,5756.24,0,0.84,29.48987454
7155,117794,151,5923.2,5923.2,0,1,28.30069283
7156,117795,151,6091.84,6091.84,0,1,33.15137604
7157,117796,151,6050.04,6049.47,0,0.68,27.23525022
7158,117796,205,6050.04,6056.14,0,0.28,17.6938264
7159,117797,205,6037.44,6037.44,0,1,48.61824097
7160,117798,205,5966.2,5966.2,0,1,54.91800018
7161,117799,205,5888.4,5888.4,0,1,61.7426738
7162,117800,205,5772.36,5772.36,0,1,46.3739061
7163,117801,205,5646.04,5646.04,0,1,52.63600006
7164,117802,205,5557.48,5557.48,0,1,65.0119928
7165,117803,205,5492.28,5492.28,0,1,346.3830225
7166,117804,205,5493.8,5493.8,0,1,294.9384082
7167,117805,205,5511.36,5511.36,0,1,175.5225464
7168,117806,205,5508.32,5511.2,0,0.4,171.3358994
7169,117806,205,5508.32,5506.4,1,0.6,172.2286479
7170,117807,205,5489.16,5489.16,1,1,160.5340549
7171,117808,205,5500.2,5548.86,0,0.28,19.4178541
7172,117808,205,5500.2,5481.28,1,0.72,109.8841688
7173,117809,205,5618.16,5633.07,0,0.6,11.04003843
7174,117810,205,5683.96,5686.23,0,0.52,9.563915399
7175,117811,205,5790.96,5800.6,0,0.8,13.71450779
7176,117812,205,5905.84,5930.11,0,0.36,13.71153212
7177,117813,205,6033.48,6048.12,0,0.68,31.26394306
7178,117814,207,6074.68,6046,0,0.04,11.67317677
7179,117814,205,6074.68,6075.88,0,0.96,41.61983434
7180,117815,207,6050.64,6047.35,0,0.92,22.64875155
7181,117815,205,6050.64,6088.5,0,0.08,9.027854919
7182,117816,207,5956.92,5960.65,0,0.92,13.22456426
7183,117817,207,5854.96,5853.44,0,0.36,8.211580965
7184,117992,104,5816.48,5782.78,0,0.36,9.728689432
7185,117993,104,5850.04,5850.67,0,0.72,11.1870259
7186,117994,104,5909.04,5933.17,0,0.24,6.809824944
7187,118002,113,6317.36,6319.38,0,0.52,7.487437358
7188,118003,113,6305.6,6287,0,0.8,14.07864988
7189,118003,126,6305.6,6347.67,0,0.12,11.78062455
7190,118004,113,6242.52,6245.78,0,0.36,13.30805826
7191,118004,126,6242.52,6240.69,0,0.64,20.44260865
7192,118005,126,6071.68,6071.68,0,1,32.52183327
7193,118006,126,5908.16,5908.16,0,1,31.91191483
7194,118007,126,5711.4,5711.4,0,1,39.89900612
7195,118008,126,5636.24,5636.24,0,1,85.76635574
7196,118009,126,5583.6,5583.6,0,1,104.1187921
7197,118010,126,5547.44,5547.44,0,1,197.9598975
7198,118011,126,5522.52,5522.52,0,1,196.642066
7199,118012,126,5494.48,5494.48,0,1,246.8463391
7200,118013,126,5486.68,5486.68,0,1,319.0742444
7201,118014,126,5458.52,5458.91,0,0.88,185.8366248
7202,118014,126,5458.52,5455.67,1,0.12,239.1467845
7203,118015,126,5447.48,5447.33,0,0.12,213.6840007
7204,118015,126,5447.48,5447.5,1,0.88,212.6474055
7205,118016,126,5436.4,5436.65,0,0.92,186.5636802
7206,118016,126,5436.4,5433.5,1,0.08,176.7205887
7207,118017,126,5417.68,5424.5,0,0.16,153.5045013
7208,118017,126,5417.68,5416.38,1,0.84,106.4703375
7209,118018,126,5423.96,5384.67,1,0.12,64.30959829
7210,118024,151,5724.8,5723.17,0,0.72,57.68689548
7211,118025,151,5669.92,5669.92,0,1,42.3568084
7212,118026,151,5569.6,5598,0,0.04,11.88645267
7213,118027,151,5477.8,5474.22,0,0.72,107.390022
7214,118028,151,5465.88,5465.88,0,1,190.9345764
7215,118029,151,5449.04,5449.04,0,1,178.7895862
7216,118030,151,5434.4,5433.88,0,0.96,115.0079076
7217,118031,151,5449.24,5415.5,0,0.08,86.82701492
7218,118037,151,5757.84,5750,0,0.12,30.35092195
7219,118038,151,5782.6,5782.6,0,1,71.93383011
7220,118039,151,5731.04,5731.04,0,1,75.84879562
7221,118040,151,5675.48,5675.48,0,1,67.97311279
7222,118041,151,5618.72,5614.24,0,0.84,35.10105215
7223,118042,151,5483.36,5457.45,0,0.44,28.52552973
7224,118043,151,5367.08,5349.86,0,0.56,86.67611708
7225,118044,151,5328.96,5323.24,0,0.84,82.96058646
7226,118045,151,5290.76,5291.04,0,0.92,134.4913655
7227,118045,151,5290.76,5287.5,1,0.08,200.3191757
7228,118046,151,5282.04,5280.38,0,0.32,301.8628197
7229,118046,151,5282.04,5282.82,1,0.68,369.1122275
7230,118047,151,5279.56,5279.56,1,1,388.6266211
7231,118048,151,5266.2,5265.38,0,0.84,253.4391363
7232,118048,151,5266.2,5270.5,1,0.16,280.9488373
7233,118049,151,5260.52,5253.2,0,0.2,217.8313721
7234,118049,151,5260.52,5260.63,1,0.64,116.5669773
7235,118056,151,5437.68,5426.8,1,0.2,61.35991859
7236,118057,151,5449.68,5454,0,0.04,57.10279846
7237,118057,151,5449.68,5449.26,1,0.92,72.31035962
7238,118058,151,5529.68,5530.83,0,0.96,79.12042141
7239,118058,151,5529.68,5502,1,0.04,56.99418259
7240,118059,151,5575.92,5575.92,0,1,131.0019424
7241,118060,151,5593.8,5593.8,0,1,195.8510291
7242,118061,151,5604.28,5601.52,0,0.84,62.11158267
7243,118062,151,5691.08,5642.33,0,0.12,16.70555433
7244,118063,151,5711.92,5637,0,0.04,20.39632607
7245,118065,151,6029,6069.12,0,0.68,15.96030721
7246,118066,151,6233.24,6233.24,0,1,53.29600922
7247,118067,151,6192.44,6199,0,0.76,36.55117115
7248,118067,205,6192.44,6171.67,0,0.24,18.19871171
7249,118068,205,6121.68,6121.68,0,1,50.82878281
7250,118069,205,6028.04,6028.04,0,1,51.65612732
7251,118070,205,5930.28,5930.28,0,1,54.36689453
7252,118071,205,5807.4,5807.4,0,1,47.06541107
7253,118072,205,5719.4,5718.26,0,0.76,33.75727909
7254,118073,205,5595.2,5570.33,0,0.24,19.14895773
7255,118074,205,5511.12,5508.77,0,0.88,102.6754738
7256,118075,205,5523.4,5523.4,0,1,118.088562
7257,118076,205,5539.36,5539.36,0,1,159.0465549
7258,118077,205,5527.6,5528.5,0,0.08,211.609787
7259,118077,205,5527.6,5527.52,1,0.92,229.9735937
7260,118078,205,5529.48,5586.33,0,0.12,52.16410192
7261,118078,205,5529.48,5521.73,1,0.88,122.1987834
7262,118079,205,5629.12,5644.25,0,0.48,23.42214982
7263,118079,205,5629.12,5540.33,1,0.12,31.60759163
7264,118080,205,5772.44,5802.31,0,0.52,17.49159266
7265,118081,205,5873.04,5873.04,0,1,29.76649862
7266,118082,205,5954.56,5968.9,0,0.84,20.41007439
7267,118083,205,6053.64,6053.64,0,1,28.9196125
7268,118084,205,6143.28,6143.28,0,1,40.24840088
7269,118085,205,6170.84,6170.84,0,1,45.5627507
7270,118086,207,6158.68,6141.93,0,0.56,13.98401826
7271,118086,205,6158.68,6180.2,0,0.4,23.03321939
7272,118087,207,6056.44,6076.5,0,0.24,9.461257299
7274,118275,126,6254.68,6257.52,0,0.92,28.97272516
7275,118276,126,6066.16,6066.16,0,1,27.30890726
7276,118277,126,5863.12,5863.12,0,1,32.80037025
7277,118278,126,5647.6,5647.6,0,1,87.67483139
7278,118279,126,5617.8,5617.8,0,1,269.6152899
7279,118280,126,5596.32,5596.32,0,1,172.9734219
7280,118281,126,5554.84,5554.84,0,1,159.7042407
7281,118282,126,5528.04,5528.04,0,1,190.9588971
7282,118283,126,5507.76,5507.76,0,1,232.338999
7283,118284,126,5484,5487.43,0,0.56,243.4941831
7284,118284,126,5484,5479.64,1,0.44,195.2678625
7285,118285,126,5467.84,5477,0,0.04,260.7050476
7286,118285,126,5467.84,5467.77,1,0.88,310.2748047
7287,118286,126,5464.92,5464.18,0,0.44,279.1504711
7288,118286,126,5464.92,5465.5,1,0.56,358.1614097
7289,118287,126,5466.64,5466.64,0,1,153.0049954
7290,118288,126,5472.12,5475.44,0,0.64,79.49719334
7291,118288,126,5472.12,5466.22,1,0.36,95.92456648
7292,118290,126,5692.44,5751,0,0.08,12.9041791
7293,118292,139,5747.8,5746.67,0,0.48,8.077411215
7294,118293,139,5730.16,5755,0,0.08,10.46103227
7295,118294,151,5697.56,5706.5,0,0.4,97.73655396
7296,118295,151,5686.44,5686.44,0,1,81.33311729
7297,118296,151,5610.88,5610.88,0,1,66.43744888
7298,118297,151,5542.28,5543.76,0,0.84,87.5494937
7299,118298,151,5509.04,5509.04,0,1,158.0060704
7300,118299,151,5491.6,5491.6,0,1,182.2573761
7301,118300,151,5477.24,5477.24,0,1,142.4769946
7302,118301,151,5476.24,5471.41,0,0.68,77.35096662
7303,118304,151,5564.44,5609,0,0.04,9.350848198
7304,118305,151,5587.16,5623,0,0.52,19.41795896
7305,118306,151,5667.28,5679.25,0,0.16,19.18862402
7306,118309,151,5764.88,5760.89,0,0.36,51.55849478
7307,118310,151,5709.76,5704.13,0,0.6,50.7028965
7308,118311,151,5646.52,5646.52,0,1,49.47648201
7309,118312,151,5539.68,5539.68,0,1,47.09480194
7310,118313,151,5412.2,5412.2,0,1,76.84160675
7311,118314,151,5361.72,5361.72,0,1,162.3177676
7312,118315,151,5335.16,5334.08,0,0.48,151.1788502
7313,118315,151,5335.16,5336.15,1,0.52,166.7641343
7314,118316,151,5312.36,5302,0,0.04,141.2204742
7315,118316,151,5312.36,5312.79,1,0.96,190.4819883
7316,118317,151,5298,5298,1,1,282.0244299
7317,118318,151,5288.48,5288.44,0,0.36,358.885159
7318,118318,151,5288.48,5288.5,1,0.64,450.8389912
7319,118319,151,5279.76,5279.76,0,1,226.085528
7320,118320,151,5281.96,5278.67,1,0.6,126.4581205
7321,118328,151,5489.04,5502,0,0.08,26.10307932
7322,118328,151,5489.04,5479.38,1,0.32,29.56993449
7323,118329,151,5565.36,5567.71,0,0.96,60.35115401
7324,118329,151,5565.36,5509,1,0.04,52.58979416
7325,118330,151,5609.04,5609.04,0,1,143.4257703
7326,118331,151,5618.96,5618.96,0,1,162.853768
7327,118332,151,5677.36,5677.36,0,1,53.75508453
7328,118333,151,5784.8,5791,0,0.8,56.86401105
7329,118334,151,5815.64,5837.17,0,0.48,27.50369453
7330,118335,151,5935.48,5923.33,0,0.12,12.06999969
7331,118336,151,6071.36,6073.78,0,0.92,22.33721101
7332,118337,151,6214.36,6214.36,0,1,58.83916245
7333,118338,151,6239.64,6252.5,0,0.32,40.47361231
7334,118338,205,6239.64,6233.59,0,0.68,50.15376798
7335,118339,205,6164.08,6164.08,0,1,62.0453389
7336,118340,205,6074.76,6074.76,0,1,52.03511642
7337,118341,205,5953.52,5953.52,0,1,55.07360657
7338,118342,205,5866.68,5866.68,0,1,84.59928635
7339,118343,205,5822.72,5825.21,0,0.96,79.11711856
7340,118344,205,5692,5753,0,0.16,18.89144731
7341,118345,205,5601.48,5603.09,0,0.92,65.61576735
7342,118346,205,5586.24,5586.24,0,1,111.0529184
7343,118347,205,5566.6,5566.96,0,0.96,154.6037642
7344,118347,205,5566.6,5558,1,0.04,175.6937714
7345,118348,205,5542.72,5549.86,0,0.28,192.436942
7346,118348,205,5542.72,5539.94,1,0.72,209.1746275
7347,118349,205,5566.6,5574.65,0,0.8,80.48534374
7348,118349,205,5566.6,5534.4,1,0.2,160.9817215
7349,118350,205,5701.72,5701.72,0,1,37.3838937
7350,118351,205,5851.8,5854.33,0,0.96,28.88504473
7351,118352,205,5988.76,5988.76,0,1,42.24314117
7352,118353,205,6119.24,6119.24,0,1,33.62634392
7353,118354,205,6211.08,6211.08,0,1,35.72656982
7354,118355,205,6276,6276,0,1,35.87366295
7355,118356,205,6298.2,6287.3,0,0.8,23.93293624
7356,118357,205,6269.48,6244.25,0,0.16,12.10015905
7358,118547,126,5983.88,5973,0,0.2,19.09662933
7359,118548,126,5814.44,5805.33,0,0.72,19.41401871
7360,118549,126,5629.32,5629.32,0,1,169.1910606
7361,118550,126,5610.2,5610.2,0,1,368.0726434
7362,118551,126,5589.36,5589.36,0,1,254.4608582
7363,118552,126,5570.08,5570.08,0,1,218.8037933
7364,118553,126,5535.12,5540.65,0,0.8,118.1800976
7365,118553,126,5535.12,5513.5,1,0.16,65.90320635
7366,118554,126,5512.08,5510.5,0,0.16,209.4748154
7367,118554,126,5512.08,5505.4,1,0.4,124.8783182
7368,118555,126,5493.88,5484.13,1,0.32,119.7249007
7369,118556,126,5478.68,5510,0,0.04,41.87504578
7370,118556,126,5478.68,5479.56,1,0.36,77.33160655
7371,118557,126,5481.64,5483.13,0,0.92,149.5416016
7372,118557,126,5481.64,5464.5,1,0.08,213.8908615
7373,118558,126,5502.92,5502.92,0,1,141.667674
7374,118559,126,5515.72,5515.72,0,1,126.6242538
7375,118560,126,5572.88,5576.05,0,0.88,37.40807455
7376,118561,126,5683.32,5684.08,0,0.96,40.86554547
7377,118562,126,5749.08,5745.43,0,0.56,38.95355504
7378,118563,139,5795.2,5795.44,0,0.36,27.57487859
7379,118563,126,5795.2,5803.86,0,0.28,34.30516379
7380,118564,139,5789.16,5797.88,0,0.32,33.12482309
7381,118565,151,5723.2,5714.75,0,0.48,92.81276131
7382,118566,151,5672.64,5672.64,0,1,79.52883026
7383,118567,151,5594.72,5594.72,0,1,81.21871567
7384,118568,151,5538.16,5538.16,0,1,195.2378534
7385,118569,151,5524.08,5524.08,0,1,281.7610992
7386,118570,151,5512.04,5512.04,0,1,256.7660101
7387,118571,151,5521.28,5521.28,0,1,159.3480637
7388,118572,151,5537.52,5536.53,0,0.68,68.14622172
7389,118573,151,5600.48,5576,0,0.04,20.71461296
7390,118575,151,5663.16,5672.67,0,0.6,31.79306927
7391,118576,151,5708,5708,0,1,44.11480736
7392,118577,151,5828.04,5831.65,0,0.92,28.04724281
7393,118578,151,5854.64,5883.33,0,0.6,26.02316132
7394,118579,151,5836.32,5840.14,0,0.84,37.71772703
7395,118580,151,5767.12,5767.12,0,1,59.46705429
7396,118581,151,5673.56,5673.56,0,1,50.33888672
7397,118582,151,5565.2,5565.2,0,1,47.74896622
7398,118583,151,5454.68,5454.68,0,1,93.59070206
7399,118584,151,5399.96,5399.96,0,1,169.3011749
7400,118585,151,5377.24,5378.77,0,0.52,180.0166379
7401,118585,151,5377.24,5375.58,1,0.48,151.7264563
7402,118586,151,5354,5354,1,1,104.5950356
7403,118587,151,5321.44,5322.42,1,0.76,139.7141212
7404,118588,151,5301.44,5298.2,1,0.6,202.7328817
7405,118589,151,5296.48,5297.76,0,0.84,237.1897242
7406,118589,151,5296.48,5289.75,1,0.16,385.8041611
7407,118590,151,5307.24,5307.24,0,1,169.7596246
7408,118591,151,5323.36,5325,0,0.08,122.1570015
7409,118591,151,5323.36,5322.2,1,0.8,75.31167231
7410,118595,151,5506.52,5531.25,0,0.16,10.71272218
7411,118600,151,5624.36,5626,0,0.84,83.86848059
7412,118601,151,5634.92,5634.92,0,1,191.4480432
7413,118602,151,5652,5652,0,1,135.9457504
7414,118603,151,5722.56,5722.56,0,1,53.68890564
7415,118604,151,5827.64,5827.64,0,1,71.56098709
7416,118605,151,5901.76,5901.76,0,1,45.09426521
7417,118606,151,6040.36,6037.05,0,0.8,23.41613073
7418,118607,151,6158.24,6174.28,0,0.72,27.74117454
7419,118608,151,6258.72,6253.35,0,0.8,48.21426744
7420,118608,205,6258.72,6280.2,0,0.2,63.20409927
7421,118609,151,6263.4,6267,0,0.04,38.85870361
7422,118609,205,6263.4,6263.25,0,0.96,90.27929457
7423,118610,205,6194,6194,0,1,67.60552368
7424,118611,205,6101.16,6101.16,0,1,50.68769363
7425,118612,205,5970.96,5970.96,0,1,52.95599808
7426,118613,205,5880.6,5880.6,0,1,71.1305098
7427,118614,205,5818.48,5818.48,0,1,82.23475464
7428,118615,205,5727.4,5726.33,0,0.96,45.45309754
7429,118616,205,5650.8,5650.8,0,1,125.8188785
7430,118617,205,5620.56,5620.56,0,1,126.7534882
7431,118618,205,5589.8,5589.8,0,1,138.985188
7432,118619,205,5563.8,5563.8,0,1,136.9080438
7433,118620,205,5629.96,5629.96,0,1,60.03950745
7434,118621,205,5771.36,5771.36,0,1,34.06768402
7435,118622,205,5959.64,5959.64,0,1,31.036381
7436,118623,205,6169.2,6169.2,0,1,28.46243713
7437,118624,205,6335.08,6335.08,0,1,31.93652794
7438,118625,205,6367,6367,0,1,32.43694481
7439,118626,205,6424.32,6405.13,0,0.6,20.17564691
7440,118627,205,6422.4,6380,0,0.04,8.393856049
7441,118819,126,5772.12,5725,0,0.2,15.37590256
7442,118820,126,5644.96,5644.04,0,0.96,94.89528263
7443,118821,126,5619,5619,0,1,152.0444348
7444,118822,126,5582,5582,0,1,305.060592
7445,118823,126,5590.72,5589.78,0,0.92,177.0665136
7446,118824,126,5585.28,5562.33,0,0.12,24.83470535
7447,118827,126,5574.04,5582,0,0.6,85.69259135
7448,118827,126,5574.04,5567.88,1,0.32,30.99028099
7449,118828,126,5558.44,5558.44,0,1,103.361059
7450,118829,126,5536.84,5536.84,0,1,144.1726642
7451,118830,126,5542.8,5542.8,0,1,165.4438409
7452,118831,126,5583.92,5583.92,0,1,94.49550125
7453,118832,126,5659.4,5659.4,0,1,59.46165817
7454,118833,126,5784.28,5784.28,0,1,59.80504395
7455,118834,126,5812.24,5812.24,0,1,103.2307889
7456,118835,151,5800.88,5780,0,0.04,27.3451252
7457,118836,151,5741.56,5741.4,0,0.4,29.65537453
7458,118837,151,5650.72,5648.17,0,0.92,49.90903353
7459,118838,151,5591.28,5591.28,0,1,98.24356506
7460,118839,151,5548.88,5548.88,0,1,214.5659427
7461,118840,151,5541.44,5541.44,0,1,218.0216638
7462,118841,151,5527.48,5527.48,0,1,250.14492
7463,118842,151,5540.08,5540.08,0,1,194.2930542
7464,118843,151,5564.88,5564.88,0,1,151.3504448
7465,118844,151,5606.4,5605.96,0,0.96,61.08831008
7466,118845,151,5695.08,5692.63,0,0.64,35.72850925
7467,118846,151,5744.04,5745.42,0,0.96,52.50454442
7468,118847,151,5804.84,5804.84,0,1,50.79639664
7469,118848,151,5888.96,5888.96,0,1,51.75728012
7470,118849,151,5940.32,5940.32,0,1,77.98667816
7471,118850,151,5862.72,5862.72,0,1,50.1067955
7472,118851,151,5735.24,5735.24,0,1,46.89565506
7473,118852,151,5600.24,5600.24,0,1,70.1140303
7474,118853,151,5529.84,5529.84,0,1,71.30223419
7475,118854,151,5425.28,5425.28,0,1,251.6102649
7476,118855,151,5414.6,5414.6,0,1,233.8949835
7477,118856,151,5407.16,5409.68,0,0.76,128.8419981
7478,118856,151,5407.16,5399.17,1,0.24,115.9777196
7479,118857,151,5392.6,5404,0,0.04,36.76372147
7480,118857,151,5392.6,5394,1,0.12,47.46742439
7481,118860,151,5322.8,5322.53,0,0.6,82.82031911
7482,118861,151,5341.8,5341.8,0,1,129.2562048
7483,118862,151,5353.84,5353.17,0,0.48,157.1690318
7484,118862,151,5353.84,5354.46,1,0.52,160.7669549
7485,118863,151,5376.6,5365,1,0.4,106.7835602
7486,118866,151,5610.52,5615.33,0,0.84,17.29681524
7487,118867,151,5743.64,5724,0,0.16,9.519533038
7488,118870,151,5652.72,5642.6,0,0.4,34.84208412
7489,118871,151,5659.92,5660.63,0,0.96,121.8288352
7490,118872,151,5656.6,5656.6,0,1,186.5366541
7491,118873,151,5679.12,5679.12,0,1,125.0666467
7492,118874,151,5733.48,5733.48,0,1,59.81228714
7493,118875,151,5863.72,5863.72,0,1,40.5511795
7494,118876,151,5989.6,5989.6,0,1,37.51829941
7495,118877,151,6160.44,6160.44,0,1,34.34508064
7496,118878,151,6263.44,6263.44,0,1,37.91796364
7497,118879,151,6314.56,6311.71,0,0.28,22.50610747
